"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"hsa04722","hsa04722","Neurotrophin signaling pathway",117,0.578479560389692,2.24977917957035,0.00232018561484919,0.00432962909510752,0.00109380103455348,7158,"tags=19%, list=17%, signal=16%","SHC4/SHC4/CALML5/YWHAE/CALML4/MAPK14/SH2B2/NFKBIA/RELA/YWHAE/PIK3CD/IRAK1/MAP2K2/MAPK1/AKT3/RAC1/TP53/ARHGDIA/MAPK13/MAPK1/NFKBIE/SOS1/NFKBIB/RAC1/ZNF274/TP53/MAGED1/CRK/RPS6KA1/ARHGDIA/PTPN11/NRAS/RIPK2/KIDINS220/MAPK7/ATF4/FOXO3/NTF3/RAF1/AKT2/SORT1/PDPK1/MAPK12/CALML4/GSK3B/HRAS/FASLG/MAPK13/ABL1/FOXO3/NFKBIA/MAPKAPK2/MAP3K3/SHC3/MAPKAPK2/AKT2/MAPK8/SOS1/RPS6KA2/SH2B1/SOS1/RAPGEF1/PIK3CA/RAP1A/MAPK1"
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",117,0.451588432335463,1.75628375204601,0.00232018561484919,0.00432962909510752,0.00109380103455348,6509,"tags=16%, list=16%, signal=14%","PRKCB/GHRH/PLCB1/SSTR2/GH2/MAPK9/PIK3CA/ATF2/MAPK10/CREB1/CACNA1C/GSK3B/MAP3K1/GNAQ/PRKACB/PRKACB/ITPR1/GSK3B/ADCY9/CACNA1C/SOS2/CREBBP/ITPR2/FOS/MAPK10/PIK3CA/IRS1/SOCS2/GNAQ/MAPK9/PRKACB/MAPK10/GNAI3/IGF1/PIK3R1/PIK3R1/MAP3K1/CACNA1D/GNAQ/CREBBP/ADCY1/ITPR1/ITPR1/IRS1/CREB3L4/IGF1/IRS1/CACNA1D/SOCS2/CACNA1D/IGF1/GHR/ITPR1"
"hsa04926","hsa04926","Relaxin signaling pathway",126,0.522018834434558,2.0634261366132,0.00232558139534884,0.00432962909510752,0.00109380103455348,9981,"tags=31%, list=24%, signal=24%","SHC4/SHC4/EGFR/EGFR/GNAS/VEGFA/MMP9/GNB2/COL4A4/GNA15/GNG4/ADCY3/COL4A2/MMP1/GNB4/MAPK14/EGFR/NFKBIA/RELA/CREB3L2/PRKCA/PIK3CD/GNAS/GNAS/GNAS/MAP2K2/MAPK1/AKT3/VEGFA/EDN1/PRKCZ/CREB1/MAPK13/MAPK1/SOS1/GNAS/GNAS/GNB4/EDN1/PLCB3/GNAS/COL4A1/GNAS/GNAS/GNG4/ARRB2/NRAS/COL1A1/GNG4/GNAI2/PLCB4/ATF4/RAF1/AKT2/COL4A3/MAPK12/PLCB2/HRAS/GNB1/MAPK13/VEGFA/NFKBIA/SHC3/VEGFA/AKT2/MAPK8/CREB1/SOS1/GNB4/SOS1/ATF2/INSL5/CREB3L1/PIK3CA/EDN1/GNAO1/MAPK1/RELA/COL4A3/PLCB2/MAPK14/MAPK1/MAP2K7/NOS2/EGFR/AKT2/CREB3L2/ADCY1/SMAD2/CREB3L2/NOS3/MAP2K7/ADCY3/GNB3/TGFBR2/MAP2K4/SHC1/PLCB4/EGFR/PRKCA/AKT2/PIK3R2/COL4A2/COL1A1/MAPK14/CREB3L1/GNB5/GNAI3/GNG2/GNG7"
"hsa05012","hsa05012","Parkinson disease",126,0.479092889892175,1.89374927810769,0.00232558139534884,0.00432962909510752,0.00109380103455348,11981,"tags=37%, list=29%, signal=27%","UCHL1/UBE2J1/UBA1/CYC1/HTRA2/UQCRC1/UQCRFS1/ATP5MC3/NDUFA9/VDAC2/NDUFB9/NDUFB11/NDUFV1/COX2/NDUFA4L2/COX2/ATP5F1C/NDUFA11/ATP5MC3/NDUFA11/DRD2/UBE2G2/ATP5F1D/NDUFS3/HTRA2/GNAI2/UBE2J1/UBE2G2/CYCS/NDUFS7/SNCAIP/COX4I2/SDHB/NDUFB7/UBE2G2/UBE2G1/ATP5F1C/SLC25A5/SNCA/ND2/SDHD/NDUFB8/ND4/ATP5PO/GPR37/APAF1/CYCS/COX4I1/UBE2J2/SDHC/SDHC/SDHC/NDUFS2/ATP5F1C/NDUFB7/VDAC1/COX5B/UBE2J1/ATP5F1B/UBE2J2/COX5B/SDHC/ATP5F1A/NDUFV3/SLC25A6/NDUFA6/COX5B/ATP5PD/NDUFB2/GNAI3/SDHA/UBE2G2/VDAC3/COX7B2/UBE2J2/VDAC3/ATP5F1C/VDAC1/COX6B1/SLC25A4/NDUFV1/GNAL/ATP5PB/ND4/GNAI1/NDUFS7/NDUFA13/PPIF/NDUFB2/COX8A/NDUFB8/UBE2L3/NDUFV2/UQCR11"
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",133,0.546224414847729,2.17316401014521,0.00233100233100233,0.00432962909510752,0.00109380103455348,6390,"tags=17%, list=15%, signal=15%","IGF1R/HAND1/BMPR1A/INHBB/SOX2/PIK3CA/WNT5A/SMAD1/IL6ST/FGFR4/SMAD5/BMP4/RIF1/TCF3/BMPR2/GSK3B/PCGF5/PCGF3/SMAD5/PCGF3/APC/WNT4/APC/SKIL/GSK3B/NANOG/ZFHX3/ACVR1C/SMAD4/FZD4/ZFHX3/WNT5A/SMAD2/PIK3CA/APC/REST/WNT9A/ACVR1B/LIFR/SMAD1/KLF4/IGF1/PIK3R1/PIK3R1/FZD4/ACVR1C/SMAD5/BMPR1B/IGF1R/FGFR3/LIFR/IL6ST/AXIN2/SOX2/BMPR1B/IL6ST/TBX3/IGF1/TBX3/IGF1R/IL6ST/IGF1/IL6ST/BMPR1B"
"hsa05162","hsa05162","Measles",130,0.532641399602653,2.10828715806612,0.00233644859813084,0.00432962909510752,0.00109380103455348,10650,"tags=33%, list=25%, signal=25%","CDK6/CCNE1/MSN/CDK2/BAK1/CCNE2/CDK6/CDK4/IFIH1/CSNK2B/NFKBIA/CDK6/RELA/TNFAIP3/PIK3CD/TYK2/TLR2/STAT1/STAT3/MX1/IRAK1/STAT1/IL2RG/AKT3/TP53/IRF7/CDK2/NFKBIB/TNFAIP3/HSPA6/DDX58/MYD88/JAK3/IRF3/TP53/CD3G/STAT3/IFNA10/IFNAR2/TRAF3/CSNK2A2/MAP3K7/TRAF3/CDK6/AKT2/CYCS/HSPA6/BID/IFNAR2/OAS3/CD3D/GSK3B/STAT1/FASLG/STAT1/NFKBIA/STAT1/AKT2/MAPK8/CSNK2A1/TRADD/CDK6/CCNE2/CCND3/PIK3CA/CSNK2A2/APAF1/STAT5B/CYCS/CCND3/RELA/CCND2/SLAMF1/SLAMF1/IL1A/MAP3K7/OAS2/ADAR/TP73/AKT2/IFNAR2/STAT2/CDK6/TLR9/EIF2AK2/AKT2/PIK3R2/IKBKE/BID/MAP3K7/IFIH1/NFKBIB/JAK1/PIK3CD/IL12B/OAS3/IFNA7/AKT3/BCL2L1/IL2RA"
"hsa04120","hsa04120","Ubiquitin mediated proteolysis",131,0.512257082883379,2.02997550770736,0.00234192037470726,0.00432962909510752,0.00109380103455348,6369,"tags=17%, list=15%, signal=14%","FBXW11/PRKN/UBE2K/RCHY1/MDM2/XIAP/UBE2H/ANAPC4/UBE2B/RCHY1/SMURF2/PIAS1/TRIP12/TRIM32/CUL4B/BIRC6/ELOC/MAP3K1/UBE2W/UBE2B/PIAS1/KLHL9/UBE2D3/CUL3/UBE2F/CUL3/ANAPC13/UBE2Q2/UBE2D3/VHL/SKP1/UBE2B/RCHY1/HERC1/FBXO4/UBE2I/FBXW11/BTRC/UBE2D2/NEDD4/CUL4A/HERC4/UBE2W/SKP1/ITCH/CDC23/CUL2/SKP1/NEDD4L/XIAP/RHOBTB1/DET1/MDM2/MAP3K1/SKP1/UBE3A/CUL3/TRIM37/ANAPC10/UBE2W/UBR5/ITCH/UBE2I/NEDD4L/MDM2/WWP1/WWP1"
"hsa04210","hsa04210","Apoptosis",131,0.589823859552237,2.33735760570255,0.00234192037470726,0.00432962909510752,0.00109380103455348,7481,"tags=31%, list=18%, signal=25%","BIRC5/LMNB2/BIRC5/GZMB/CTSV/BIRC5/TUBA4A/LMNA/BAK1/CASP2/CTSC/TUBA1B/TUBA1B/BCL2A1/LMNA/CFLAR/LMNB1/HTRA2/HRK/TRAF2/MCL1/TUBA1C/NFKBIA/CTSC/RELA/TUBA1B/PIK3CD/ACTB/TUBA1C/DFFB/MAP2K2/PMAIP1/MAPK1/AKT3/CTSC/TP53/TNFRSF10A/CFLAR/MAPK1/CTSB/LMNA/BIRC5/CASP2/PARP1/CAPN1/ACTB/TUBA1B/BIRC3/TUBA1B/ITPR3/LMNA/CFLAR/MCL1/ACTB/TP53/CFLAR/DFFA/NRAS/CTSW/BCL2L11/CTSB/HTRA2/CTSD/TNFRSF1A/ITPR2/ITPR3/ATF4/CTSB/RAF1/AKT2/BIRC3/CAPN1/DAXX/CYCS/PDPK1/BID/HRAS/FASLG/PIDD1/CTSZ/BCL2L11/NFKBIA/CASP2/AKT2/CASP10/DDIT3/MAPK8/TRAF1/DIABLO/BCL2L11/SPTAN1/TRADD/SEPTIN4/BCL2L11/BCL2L11/PIK3CA/CASP10/TNF/MAPK1/ATM/APAF1/CASP2/CYCS/SPTAN1/CFLAR"
"hsa04068","hsa04068","FoxO signaling pathway",128,0.504478571663276,1.99559774383695,0.00234741784037559,0.00432962909510752,0.00109380103455348,7257,"tags=23%, list=17%, signal=19%","PRKAA2/SMAD3/IRS4/TGFBR1/AKT2/BCL6/NLK/NLK/PTEN/IGF1/PRKAA2/IGF1R/CAT/CCNB2/STK4/PRKAA1/MDM2/MAPK9/BNIP3/PIK3CA/PDPK1/STK4/PRKAA2/MAPK10/BRAF/G6PC3/IKBKB/PRKAA2/INSR/SETD7/CDKN1B/ATG12/CHUK/EGF/PTEN/CDKN2B/TGFB3/SMAD4/SGK2/SOS2/USP7/CREBBP/FOXO1/PTEN/MAPK10/PLK2/S1PR1/PIK3CA/PRKAB1/IRS1/MAPK9/CCNG2/RBL2/MAPK10/PDPK1/KLF2/PTEN/HOMER2/TNFSF10/ATM/IGF1/PIK3R1/PDPK1/PIK3R1/MDM2/PRKAA2/CCNG2/CREBBP/TNFSF10/NLK/IGF1R/PCK1/SETD7/CCNG2/CCNG2/KLF2/CCND1/IRS1/MDM2/TNFSF10/IGF1/IRS1/ATG12/IGF1R/IGF1"
"hsa04728","hsa04728","Dopaminergic synapse",128,0.437099474692739,1.72906199494904,0.00234741784037559,0.00432962909510752,0.00109380103455348,6754,"tags=18%, list=16%, signal=16%","GNB5/CALM3/GNB5/GNAO1/PRKCB/PLCB1/PPP2CA/PPP2R2C/TH/MAPK9/ATF2/PPP2CB/MAPK10/CREB1/PPP3CA/GRIA1/CACNA1C/PPP2R5C/GSK3B/CALM1/GNAQ/PRKACB/GNG12/PRKACB/GNAL/ITPR1/PPP2R5E/GSK3B/PPP2R5E/GRIA2/GNG2/CACNA1C/ITPR2/ARNTL/FOS/MAPK10/PPP3CB/PPP2CA/PPP3CA/PPP3CB/GNAQ/PPP2R3C/MAPK9/GNG11/MAOB/PRKACB/CLOCK/MAPK10/GNG11/GNAI3/KCNJ3/KCNJ5/CACNA1D/GNAQ/SLC18A2/LRTOMT/PPP2R2A/ITPR1/ITPR1/CREB3L4/CACNA1D/KIF5C/CACNA1D/MAOA/ITPR1/KCNJ3"
"hsa04915","hsa04915","Estrogen signaling pathway",128,0.425143607845499,1.68176741744637,0.00234741784037559,0.00432962909510752,0.00109380103455348,4155,"tags=13%, list=10%, signal=12%","GNAQ/PRKACB/PRKACB/ITPR1/SP1/ADCY9/ESR1/SOS2/ITPR2/KRT19/FOS/PIK3CA/ESR1/KRT32/JUN/GNAQ/EBAG9/PRKACB/GNAI3/BCL2/KRT19/HSPA2/KRT37/KCNJ3/KCNJ5/PIK3R1/PIK3R1/KRT10/GNAQ/KRT10/JUN/ADCY1/BCL2/ITPR1/KRT18/ITPR1/CREB3L4/PGR/ITPR1/KCNJ3/TFF1/PGR/ESR1"
"hsa04530","hsa04530","Tight junction",161,0.450276940183089,1.84360244349248,0.00235294117647059,0.00432962909510752,0.00109380103455348,6501,"tags=17%, list=16%, signal=14%","PRKAA2/MAGI1/CLDN8/JUN/PPP2CA/MPP5/MAGI1/PPP2R2C/PRKAA1/MAPK9/PPP2CB/EPB41L4B/PRKAA2/MAPK10/CDC42/RAP1A/PRKAA2/MAP3K1/PRKACB/WHAMM/JAM2/MYH11/PRKACB/TJP1/MPDZ/CTTN/CLDN17/RAB8B/MYH11/MAPK10/MAP3K5/CGNL1/PRKAB1/JUN/MARVELD2/PATJ/PPP2CA/CGNL1/MYH11/RAPGEF6/MAPK9/RAB8B/PRKACB/MAPK10/NEDD4/IGSF5/RAPGEF6/RAP2C/NEDD4L/MARVELD2/PRKAA2/MAP3K1/OCLN/CLDN5/OCLN/CACNA1D/RAPGEF6/DLG2/PATJ/JUN/RAP2C/HSPA4/ERBB2/PPP2R2A/CTTN/ERBB2/CCND1/JAM2/NEDD4L/PARD6B/CACNA1D/SLC9A3R1/CACNA1D/CLDN11"
"hsa05010","hsa05010","Alzheimer disease",161,0.476875089365343,1.95250522853149,0.00235294117647059,0.00432962909510752,0.00109380103455348,6456,"tags=16%, list=15%, signal=14%","SDHC/ATP5MC1/PLCB1/ATP5PO/SNCA/COX5A/NDUFB1/NDUFS1/COX7C/ERN1/CASP8/NDUFS1/PPP3CA/IDE/NDUFB4/CACNA1C/COX7A1/PSEN2/GSK3B/NDUFS4/CALM1/GNAQ/ATP5F1E/COX7C/ITPR1/GSK3B/ATP5MC3/GRIN2D/CACNA1C/ITPR2/MAPT/UQCR11/ATF6/PPP3CB/NDUFA2/PPP3CA/PPP3CB/GNAQ/NDUFA5/UQCRQ/ADAM10/ADAM10/MAPT/APH1B/SDHC/APOE/MME/CASP8/CACNA1D/GNAQ/MAPT/COX7B/COX6C/UQCRB/ITPR1/ITPR1/CACNA1D/CACNA1D/ITPR1/MAPT/MAPT"
"hsa05206","hsa05206","MicroRNAs in cancer",161,0.631992919245035,2.58761572315102,0.00235294117647059,0.00432962909510752,0.00109380103455348,7159,"tags=25%, list=17%, signal=21%","SHC4/SHC4/SERPINB5/CDKN2A/CDK6/CDKN2A/EZH2/EGFR/SOX4/KIF23/E2F3/FSCN1/GLS/ST14/EGFR/MYC/VEGFA/MMP9/CCNE1/CDC25A/EFNA5/ST14/E2F1/SOX4/E2F3/BAK1/CCNE2/CDC25C/NOTCH1/CDC25B/CDK6/NOTCH3/SOX4/DDIT4/MARCKS/DNMT1/VIM/EGFR/MET/MCL1/SLC7A1/PTGS2/STMN1/CD44/CDK6/EFNA5/FSCN1/SOCS1/SOX4/PRKCA/SLC7A1/PIK3CD/TGFB2/E2F1/HDAC2/STAT3/PDGFRA/EFNA3/PIM1/EFNA5/MAP2K2/RECK/GLS/RDX/CD44/CD44/MAPK1/TP53/MET/VEGFA/CD44/MAPK1/CD44/CD44/SOS1/ITGA5/EFNA4/MCL1/VIM/CDCA5/GLS/CD44/BMPR2/RASSF1/TP53/CRK/STAT3/HDAC5/NRAS/E2F2/BCL2L11/SOX4/CD44/MAPK7/CDK6/RAF1/SLC45A3/KIF23/IRS2/DNMT3A/RECK/CDC25A/CDC25A/HMGA2/PDGFA/HRAS/ABL1/ERBB3/TGFB2/VEGFA/BCL2L11/DNMT3A/VEGFA/RDX/MET/SOS1/BCL2L11/CYP24A1/MARCKS/GLS/CDK6/CCNE2/BCL2L11/SOS1/BCL2L11/PIK3CA/GLS/MAPK1/ATM"
"hsa04270","hsa04270","Vascular smooth muscle contraction",124,0.430978925538362,1.68702605819991,0.00235849056603774,0.00432962909510752,0.00109380103455348,6871,"tags=19%, list=16%, signal=16%","ACTG2/CALM3/KCNMA1/PRKCB/GNA12/GUCY1A2/PLCB1/MYLK/PRKG1/ARHGEF11/KCNMA1/ARHGEF12/ARHGEF12/BRAF/CALCA/CACNA1C/PRKCH/CALM1/GNAQ/PRKACB/GNA13/MYH11/PRKACB/ITPR1/ADCY9/EDNRA/PLA2G12A/PLA2G4C/PLA2G5/CACNA1C/ITPR2/MYH11/RAMP3/GUCY1A2/MYH11/GNAQ/EDNRA/PRKACB/AVPR1A/ARHGEF12/AVPR1A/CALCRL/CALCRL/GUCY1A2/PRKG1/CACNA1D/GUCY1A2/GNAQ/ARHGEF12/AGTR1/PLA2G12A/ADCY1/ITPR1/PLA2G12A/ITPR1/CACNA1D/CACNA1D/KCNMA1/ITPR1/GUCY1A2/AGTR1"
"hsa05152","hsa05152","Tuberculosis",170,0.523104851992006,2.15660727640101,0.0023696682464455,0.00432962909510752,0.00109380103455348,12958,"tags=36%, list=31%, signal=25%","CALML5/SPHK1/PLK3/CEBPG/NFYA/CALML4/CEBPB/CD74/HLA-DOB/MAPK14/RELA/LAMP1/NFYA/TGFB2/TLR2/HSPD1/IFNG/STAT1/CEBPG/CYP27B1/IRAK1/STAT1/MAPK1/AKT3/ATP6V0A2/KSR1/CREB1/MAPK13/CORO1A/MAPK1/CLEC4E/MALT1/KSR1/MYD88/MALT1/RFXANK/NFYA/ITGB2/RFX5/IL18/RIPK2/IFNA10/MRC2/CTSD/ATP6V0A2/TNFRSF1A/CD74/RAF1/AKT2/IFNGR1/CYCS/BID/HLA-DQB1/MAPK12/CALML4/STAT1/TCIRG1/MAPK13/STAT1/NFYC/TGFB2/CLEC7A/STAT1/TLR6/AKT2/RFX5/IL10RB/CASP10/RFXAP/MAPK8/CREB1/HLA-DQB1/NFYC/TRADD/CASP10/TNF/MAPK1/ITGB2/HLA-DQA1/APAF1/SYK/CYCS/NFYC/NFYC/FCER1G/ATP6V0C/RELA/FCGR2C/CIITA/JAK2/IL1A/HSPA9/MAPK14/MAPK1/LAMP1/RAB5C/NOS2/PPP3CC/AKT2/TGFB2/CAMK2A/TLR9/NFYC/LAMP2/IL23A/AKT2/ITGAX/SYK/BID/ATP6V0A2/MAPK14/ATP6V0A1/CASP10/HLA-DMA/JAK1/NFYA/IL12B/NFYC/CALML4/PPP3CC/CAMK2D/NOD2/HLA-DQB1/CR1L/IFNA7/AKT3/ATP6V0C/ITGAM/SRC/SYK/BAX/CREB1/SPHK2/CTSS/ATP6V0A1/ATP6V0B/CD14/LSP1/CLEC7A/CAMK2G/MAPK8/JAK1/IL10RA/HSPD1/VDR/CREB1/IRAK1/NFKB1/AKT2/CLEC7A/TRAF6/BID/CAMK2D/NFYA/SYK/ARHGEF12/CLEC7A/IFNGR2/LAMP1/VDR"
"hsa05202","hsa05202","Transcriptional misregulation in cancer",170,0.511302313094651,2.10794888378792,0.0023696682464455,0.00432962909510752,0.00109380103455348,5002,"tags=15%, list=12%, signal=13%","PROM1/DOT1L/CCNA2/MYC/MMP9/GZMB/IL1R2/PRCC/ETV7/BAK1/CCNA2/CEBPB/ETV6/BCL2A1/ELK4/MET/NSD2/PTK2/RELA/MLF1/RXRB/ETV6/TCF3/HDAC2/PTK2/TMPRSS2/PML/MEN1/PML/TP53/MET/ETV6/ASPSCR1/PML/ETV5/BCL11B/CCNA1/ETV7/TCF3/BIRC3/CXCL8/ETV4/ETV6/CDKN2C/PML/FUS/TCF3/TP53/PML/ID2/IL1R2/ETV4/ZBTB17/BCL11B/BCL11B/CD86/TMPRSS2/IGFBP3/FUS/JMJD1C/MLLT1/TCF3/IGFBP3/SLC45A3/CCNT1/CSF2/KMT2A/JMJD1C/BIRC3/HIST3H3/KLF3"
"hsa05205","hsa05205","Proteoglycans in cancer",196,0.481632546829363,2.02958374015324,0.0023696682464455,0.00432962909510752,0.00109380103455348,5916,"tags=17%, list=14%, signal=14%","ITGA2/ANK2/DCN/PDPK1/CAV1/ARHGEF12/TWIST1/EIF4B/ARHGEF12/BRAF/PTPN11/CDC42/GPC3/DCN/ANK1/THBS1/FRS2/PRKACB/TLR4/ERBB4/PRKACB/PAK1/WNT4/ITPR1/GAB1/CTTN/NANOG/ESR1/KDR/CAV1/CAV2/SOS2/MIR10A/ITPR2/HOXD10/FZD4/DCN/PDCD4/ITGA2/WNT5A/DDX5/SDC4/SMAD2/PIK3CA/ESR1/TLR4/ERBB3/THBS1/ITGB5/PRKACB/PDPK1/LUM/TLR4/THBS1/WNT9A/ARHGEF12/FLNB/VAV3/IGF1/PIK3R1/PDPK1/EIF4B/PIK3R1/MDM2/HGF/GAB1/ITGB5/FZD4/GAB1/RPS6KB1/DCN/TIMP3/NUDT16L1/ARHGEF12/IGF1R/ERBB2/ERBB4/DCN/DCN/ITGB5/ITPR1/CTTN/ERBB3/ERBB2/THBS1/ITPR1/CCND1/LUM/MDM2/IGF1/DCN/FRS2/IGF1R/IGF1/HGF/ITPR1/VAV3/VAV3/ERBB4/ERBB4/ESR1"
"hsa04022","hsa04022","cGMP-PKG signaling pathway",164,0.37579776372075,1.54202343373267,0.00237529691211401,0.00432962909510752,0.00109380103455348,7154,"tags=20%, list=17%, signal=17%","IRS4/PPP1CC/PPP3R1/AKT2/ATP1B4/CALM3/KCNMA1/PLN/GNA12/GUCY1A2/PLCB1/MYLK/PRKG1/SLC8A1/ATF2/NFATC2/KCNJ8/KCNMA1/PDE3B/CREB1/PPP3CA/MEF2C/CACNA1C/INSR/CALM1/GNAQ/PIK3R5/GNA13/SLC25A4/ATP1B1/ITPR1/FXYD2/ADCY9/ADRB1/ATP2B1/EDNRA/PIK3CG/CACNA1C/ITPR2/SLC8A3/PPP3CB/PDE3B/GUCY1A2/PPP3CA/PPP3CB/IRS1/GNAQ/ATP1A4/EDNRA/PIK3R5/GNAI3/TRPC6/PDE3A/MEF2D/SLC8A1/ADRB2/GUCY1A2/EDNRB/PRKG1/CACNA1D/GUCY1A2/GNAQ/PLN/PDE5A/BDKRB2/AGTR1/NFATC4/ADCY1/ITPR1/PDE3B/ITPR1/ATP2B1/IRS1/CREB3L4/ADRA2A/IRS1/EDNRB/CACNA1D/ATP1A2/CACNA1D/KCNMA1/ITPR1/GUCY1A2/AGTR1"
"hsa04062","hsa04062","Chemokine signaling pathway",179,0.535066380902808,2.21691994726239,0.00238095238095238,0.00432962909510752,0.00109380103455348,7158,"tags=22%, list=17%, signal=18%","SHC4/SHC4/CXCL1/CXCL5/CX3CL1/GNB2/LYN/LYN/CXCL11/GNG4/ADCY3/CCL7/CCL5/CXCL10/CXCL16/GNB4/PARD3/PTK2/NFKBIA/GRK6/CX3CL1/CCL18/RELA/PARD3/CCL5/PIK3CD/LYN/CXCL11/PTK2/STAT1/STAT3/CCL8/CXCL13/STAT1/MAPK1/AKT3/RAC1/PRKCZ/MAPK1/SOS1/NFKBIB/RAC1/CXCL8/CCL20/GNB4/PLCB3/JAK3/CXCL3/CRK/STAT3/GNG4/ARRB2/NRAS/PTK2B/GNG4/GNAI2/ITK/PLCB4/FOXO3/RAF1/AKT2/CCR1/CXCL9/CCR2/GSK3B/PLCB2/HRAS/GNB1/STAT1/STAT1/FOXO3/CCL2/CCL5/NFKBIA/STAT1/SHC3/AKT2/SOS1/GNB4/CCL13/GSK3A/HCK/CCL17/SOS1/PIK3CA/WAS/PARD3/RAP1A/GRK6/MAPK1"
"hsa04360","hsa04360","Axon guidance",179,0.446396875997535,1.84953899948783,0.00238095238095238,0.00432962909510752,0.00109380103455348,7058,"tags=17%, list=17%, signal=14%","EPHB3/PTCH1/EPHB1/EFNA5/PDK1/WNT5B/CFL1/EPHB1/EPHB3/PARD3/MET/PTK2/PLXNA1/EPHB4/EFNA5/PAK2/PRKCA/PARD3/PIK3CD/PAK2/SMO/PTK2/L1CAM/PLXNA3/EFNA3/EFNA5/NCK1/EPHA7/MAPK1/RAC1/MET/EPHB6/PRKCZ/EFNB1/EFNB2/FYN/MAPK1/NCK2/LIMK2/EFNA4/RAC1/BMPR2/PLXNB3/ROBO3/PDK1/PAK6/NTN1/SSH1/PTPN11/NRAS/LIMK2/FYN/PAK3/GNAI2/BOC/ABLIM2/NGEF/RAF1/CFL1/NFATC3/PLXNB2/MYL12A/DPYSL2/EPHA4/MYL9/EPHA4/CDK5/MYL12A/GSK3B/FES/HRAS/ABL1/SLIT1/PAK6/EPHA2/PAK3/EPHB2/MET/RGS3/DPYSL5/LIMK2/EPHA7/NCK1/PIK3CA/PARD6G/PARD3"
"hsa04380","hsa04380","Osteoclast differentiation",125,0.456755233224569,1.79310646473711,0.00238095238095238,0.00432962909510752,0.00109380103455348,13187,"tags=39%, list=31%, signal=27%","RELB/FOSL2/MAPK14/TRAF2/NFKBIA/RELA/SOCS1/PIK3CD/TYK2/TGFB2/IFNG/STAT1/NFKB2/STAT1/MAPK1/AKT3/RAC1/CREB1/MAPK13/FYN/MAPK1/SQSTM1/LCK/RAC1/TNFRSF11A/CYBA/FOSL1/NFATC1/MAP2K6/TNFRSF11A/SIRPG/FYN/IFNAR2/SOCS3/TNFRSF1A/MAP3K7/NCF4/AKT2/IFNGR1/IFNAR2/SIRPG/MAPK12/STAT1/MAPK13/CSF1/TNFRSF11B/STAT1/TGFB2/NFKBIA/SOCS3/STAT1/AKT2/MAPK8/CREB1/NFKB2/LILRB1/PIK3CA/TNF/MAPK1/ACP5/SYK/RELA/FCGR2C/CSF1/IL1A/CYLD/PLCG2/JUNB/MAP3K7/SOCS3/MAPK14/MAPK1/MAP2K7/CALCR/PPP3CC/AKT2/IFNAR2/STAT2/LILRB2/TGFB2/MAP2K7/TGFBR2/LILRB1/LCK/AKT2/PIK3R2/SYK/MAPK14/NFATC1/MAP3K7/CYBA/JAK1/PIK3CD/LILRA3/PPP3CC/AKT3/FOSL2/SIRPA/CYLD/LCP2/SYK/ITGB3/CREB1/CYLD/MAP3K14/LILRA6/MAPK8/JAK1/LILRA2/SOCS1/CREB1/SOCS3/NFKB1/AKT2/TAB1/LILRA2/TRAF6/LILRA5/IKBKG/SYK/STAT2/TYROBP/IFNGR2/IFNGR1/MAPK11/MAP2K1"
"hsa05167","hsa05167","Kaposi sarcoma-associated herpesvirus infection",180,0.555681797599866,2.30337941999664,0.00238095238095238,0.00432962909510752,0.00109380103455348,6717,"tags=25%, list=16%, signal=21%","CDK6/CXCL1/E2F3/CALML5/MYC/VEGFA/E2F1/GNB2/LYN/LYN/E2F3/BAK1/GNG4/CALML4/HLA-G/CDK6/HLA-E/HLA-F/HLA-G/ICAM1/GNB4/CDK4/MAPK14/HLA-B/TRAF2/RCAN1/ICAM1/PTGS2/NFKBIA/CDK6/RELA/PIK3CD/LYN/TYK2/HLA-B/E2F1/STAT1/STAT3/HLA-F/HLA-A/MAP2K2/STAT1/HLA-A/MAPK1/AKT3/RAC1/TP53/VEGFA/IRF7/CREB1/MAPK13/MAPK1/HLA-E/RAC1/ITPR3/CXCL8/HLA-F/GNB4/HLA-B/IRF3/TP53/HLA-C/CXCL3/NFATC1/MAP2K6/STAT3/HLA-C/GNG4/CD86/NRAS/E2F2/IFNA10/IFNAR2/GNG4/TRAF3/TNFRSF1A/ITPR2/TRAF3/ITPR3/CDK6/HLA-C/RAF1/HLA-C/CSF2/AKT2/IFNGR1/CYCS/NFATC3/BID/CCR1/IFNAR2/MAPK12/CALML4/GSK3B/HRAS/GNB1/STAT1/MAPK13/STAT1/VEGFA/NFKBIA/MAPKAPK2/STAT1/MAPKAPK2/VEGFA/AKT2/MAPK8/CREB1/GNB4/TRADD/HCK/CDK6"
